date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:35:49	71165/71165	---M--	200	added ('OK')	image/jpeg	etag:%22b41306dfb77bdcd5ec2f7ba45aa9163c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/77a3ce6e2d8c.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/77a3ce6e2d8c.jpg	(from https://www.classcentral.com/starting-this-month)
06:35:50	391/391	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2021:56:47%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fasu-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=a8195bd164bf34862f7914994ea2e8ad	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/asu-hz8e5d.png	(from https://www.classcentral.com/starting-this-month)
06:35:51	6113/6113	---M--	200	added ('OK')	image/png	etag:%22e0085111547e1c15bdd2c5b481d534a0%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2f988a2521a9.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2f988a2521a9.png	(from https://www.classcentral.com/starting-this-month)
06:35:54	78357/78357	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2005:19:53%20GMT	https://www.classcentral.com/images/collections/collection-new-mobile.png	/home/mm/websites/class_central3/www.classcentral.com/images/collections/collection-new-mobile.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:35:54	772954/772954	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:35:52%20GMT	https://www.classcentral.com/new-online-courses/february-2023?page=2	/home/mm/websites/class_central3/www.classcentral.com/new-online-courses/february-20234658.html	(from https://www.classcentral.com/new-online-courses/february-2023)
06:35:55	174991/174991	---M--	200	added ('OK')	image/png	etag:%22e2170322c6d230afde29dad563ac34dc%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f585d6028bb7.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f585d6028bb7.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:35:55	381/381	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Mar%202023%2004:05:43%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fgooglecloud-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=7a4a71efa135ef5b56d84c60979fe87b	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/googlecloud-hzd3ab.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:35:56	93027/93027	---M--	200	added ('OK')	image/png	etag:%22b79087c4716ecd7861fb1e8a273bbf83%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/97a4456109a2.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/97a4456109a2.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:35:59	118432/118432	---M--	200	added ('OK')	image/png	etag:%22f20923547db4eea03156dea81560cdf6%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a064eff5defc.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a064eff5defc.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:35:59	339712/339712	---M--	200	added ('OK')	image/png	etag:%22ab1c313338a238d12bdc9073caeb6041%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c9453bf36b2c.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c9453bf36b2c.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:00	118432/118432	---M--	200	added ('OK')	image/png	etag:%22f20923547db4eea03156dea81560cdf6%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3d8a052f5f3e.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3d8a052f5f3e.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:00	59194/59194	---M--	200	added ('OK')	image/jpeg	etag:%22f1fab3a524bb3cdebc9e3748d04c36d2%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/09ff5c676243.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/09ff5c676243.jpg	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:01	315/315	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2017:15:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fimperial-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=bef46b6d823a977e560bcada68fd4001	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/imperial-hz8f4d.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:03	112511/112511	---M--	200	added ('OK')	image/png	etag:%2245ce08f90c6e8d943ce0decb81f3ad48%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c707ac961fca.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c707ac961fca.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:03	59858/59858	---M--	200	added ('OK')	image/jpeg	etag:%22cd5a2fdfe6f8ecd8a2babf92876314fc%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4ca7d605618d.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4ca7d605618d.jpg	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:04	43701/43701	---M--	200	added ('OK')	image/png	etag:%22d1e53d62ccbef35ab0e794b9e15ea64f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/42d0b2525589.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/42d0b2525589.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:05	43701/43701	---M--	200	added ('OK')	image/png	etag:%22d1e53d62ccbef35ab0e794b9e15ea64f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c666989307fa.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c666989307fa.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:06	43701/43701	---M--	200	added ('OK')	image/png	etag:%22d1e53d62ccbef35ab0e794b9e15ea64f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1ae6a81d1fdc.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1ae6a81d1fdc.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:07	43701/43701	---M--	200	added ('OK')	image/png	etag:%22d1e53d62ccbef35ab0e794b9e15ea64f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4c0902cbcaf3.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4c0902cbcaf3.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:08	7991/7991	---M--	200	added ('OK')	image/png	etag:%227fbc237fa3d65fd4fb9a2cd5249762e7%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/96b36ba912f9.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/96b36ba912f9.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:09	192/192	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2021:51:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fduke-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=e371b0d1f12ef2e9c02dc5f23a7b6d50	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/duke-hz6286.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:10	53480/53480	---M--	200	added ('OK')	image/png	etag:%22d47bcdc111b39e5cdd722d0d295212e0%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/437f23846ab6.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/437f23846ab6.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:11	64344/64344	---M--	200	added ('OK')	image/png	etag:%224a4912776b36c8afe419ec5e3ca373ea%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a6fad1401c3a.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a6fad1401c3a.png	(from https://www.classcentral.com/new-online-courses/february-2023)
06:36:13	24531/24531	---MCZ	200	added ('OK')	application/json	date:Fri,%2017%20Mar%202023%2004:36:12%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/85347	/home/mm/websites/class_central3/www.classcentral.com/report/wp-json/wp/v2/posts/85347.json	(from https://www.classcentral.com/report/most-popular-march-2023/)
06:36:14	2752/2752	---MCZ	200	added ('OK')	application/json	date:Fri,%2017%20Mar%202023%2004:36:13%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fmost-popular-march-2023%2F	/home/mm/websites/class_central3/www.classcentral.com/report/wp-json/oembed/1.0/embed672a.json	(from https://www.classcentral.com/report/most-popular-march-2023/)
06:36:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Mar%202023%2004:36:14%20GMT	https://www.classcentral.com/report/?p=85347	/home/mm/websites/class_central3/www.classcentral.com/report/indexa750.html	(from https://www.classcentral.com/report/most-popular-march-2023/)
06:36:14	2887/2887	---MCZ	200	added ('OK')	text/xml	date:Fri,%2017%20Mar%202023%2004:36:14%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fmost-popular-march-2023%2F&format=xml	/home/mm/websites/class_central3/www.classcentral.com/report/wp-json/oembed/1.0/embed23b2	(from https://www.classcentral.com/report/most-popular-march-2023/)
06:36:15	885/885	---M--	200	added ('OK')	image/png	etag:%22632c0a47-375%22	https://www.classcentral.com/report/wp-content/uploads/2022/09/cc-logo-navy-150x150.png	/home/mm/websites/class_central3/www.classcentral.com/report/wp-content/uploads/2022/09/cc-logo-navy-150x150.png	(from https://www.classcentral.com/report/most-popular-march-2023/)
06:36:17	48885/48885	---M--	200	added ('OK')	image/jpeg	etag:%226088f869-bef5%22	https://www.classcentral.com/report/wp-content/uploads/2021/04/popular-courses.jpg	/home/mm/websites/class_central3/www.classcentral.com/report/wp-content/uploads/2021/04/popular-courses.jpg	(from https://www.classcentral.com/report/most-popular-march-2023/)
06:36:18	15355/15355	---M--	200	added ('OK')	image/png	etag:%229e1d9631fedd158cf1b02742c81b9bf9%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8da0f22826d0.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8da0f22826d0.png	(from https://www.classcentral.com/subject/ai)
06:36:19	17000/17000	---M--	200	added ('OK')	image/png	etag:%22cc2ddb916afba58250405377febef2bd%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/573590c8ce78.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/573590c8ce78.png	(from https://www.classcentral.com/subject/ai)
06:36:19	833917/833917	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:36:17%20GMT	https://www.classcentral.com/subject/ai?page=2	/home/mm/websites/class_central3/www.classcentral.com/subject/ai4658.html	(from https://www.classcentral.com/subject/ai)
06:36:20	309/309	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2013:01:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fdeeplearning-ai-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=6620100513f9bd61a4629e5de28d2329	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/deeplearning-ai-hzb1cc.png	(from https://www.classcentral.com/subject/ai)
06:36:21	12287/12287	---M--	200	added ('OK')	image/png	etag:%2222773412f80da5550a564eb389dc4c40%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/48bacfb9f408.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/48bacfb9f408.png	(from https://www.classcentral.com/subject/ai)
06:36:22	63841/63841	---M--	200	added ('OK')	image/jpeg	etag:%220eaf2bcc8d455a39ba96d0be590ac3f0%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9185116ab693.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9185116ab693.jpg	(from https://www.classcentral.com/subject/ai)
06:36:23	209/209	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2008:42:42%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fibm-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=e6886c7587fb3a89fce6a8c9ab6dff6a	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/ibm-hzf3d6.png	(from https://www.classcentral.com/subject/ai)
06:36:24	36839/36839	---M--	200	added ('OK')	image/png	etag:%2226457b65bf048066a335b9fc4942bfcc%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2a7261d82273.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2a7261d82273.png	(from https://www.classcentral.com/subject/ai)
06:36:25	15661/15661	---M--	200	added ('OK')	image/jpeg	etag:%222f893573c643c1743188105b1eabf1b2%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1b03947c6d56.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1b03947c6d56.jpg	(from https://www.classcentral.com/subject/ai)
06:36:27	133580/133580	---M--	200	added ('OK')	image/png	etag:%22f870f7448b308089c77510c6749a995e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95ab4c62bdf9.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/95ab4c62bdf9.png	(from https://www.classcentral.com/subject/ai)
06:36:27	15481/15481	---M--	200	added ('OK')	image/jpeg	etag:%22fc9c2f82bb992a6a71c010d0a2dd0388%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c2bfcd11973c.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c2bfcd11973c.jpg	(from https://www.classcentral.com/subject/ai)
06:36:28	98322/98322	---M--	200	added ('OK')	image/jpeg	etag:%2201e8c956ac774936193a7a2045726344%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a6eafd099008.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a6eafd099008.jpg	(from https://www.classcentral.com/subject/ai)
06:36:29	21864/21864	---M--	200	added ('OK')	image/png	etag:%220ca4ff5d2dfc03de7d2d9d907aa110b2%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a42b0b65a69d.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a42b0b65a69d.png	(from https://www.classcentral.com/subject/ai)
06:36:31	205369/205369	---M--	200	added ('OK')	image/jpeg	etag:%22355fdf81be131333ba31b5834404fa3c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dcf8cb6b99ef.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/dcf8cb6b99ef.jpg	(from https://www.classcentral.com/subject/ai)
06:36:31	471/471	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2012:16:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fuw-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=18edb868aa5b2fae30fb021102caa9d0	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/uw-hza44e.png	(from https://www.classcentral.com/subject/ai)
06:36:32	103350/103350	---M--	200	added ('OK')	image/png	etag:%226232879c5777f952acb1c0769ced3107%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/48073c114c8a.	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/48073c114c8a.png	(from https://www.classcentral.com/subject/ai)
06:36:33	58073/58073	---M--	200	added ('OK')	image/jpeg	etag:%220a2f6c27f01dcb951ae9c2e1e87ea184%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9cd795a74458.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9cd795a74458.jpg	(from https://www.classcentral.com/subject/ai)
06:36:34	31044/31044	---M--	200	added ('OK')	image/png	etag:%2218101af1c54a4220ee772590333f0e4f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/905e6fa03599.	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/905e6fa03599.png	(from https://www.classcentral.com/subject/ai)
06:36:35	22188/22188	---M--	200	added ('OK')	image/jpeg	etag:%22ebe9829f94c9f28c8372ebbbc7120b2c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ce4b3d20ba7b.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ce4b3d20ba7b.jpg	(from https://www.classcentral.com/subject/ai)
06:36:36	270/270	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2016:38:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fberkeley-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=7c39bb2329d9cd0bed0015fa8f0882f4	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/berkeley-hz7070.png	(from https://www.classcentral.com/subject/ai)
06:36:37	38107/38107	---M--	200	added ('OK')	image/jpeg	etag:%22d1645c307efb2c3a44b636e0213d0ede%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f872a675632d.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f872a675632d.jpg	(from https://www.classcentral.com/subject/ai)
06:36:38	12942/12942	---M--	200	added ('OK')	image/jpeg	etag:%22203b02edef9684bb80f10b028f274351%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8ab4bef12d99.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8ab4bef12d99.jpg	(from https://www.classcentral.com/subject/ai)
06:36:39	327/327	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2013:29:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fjhu-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=033986aca4c7965394f81a50d5859cce	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/jhu-hz65a0.png	(from https://www.classcentral.com/subject/ai)
06:36:41	354/354	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2010:57:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fucsd-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=8cead902b83cab62407af73bf7f78b6c	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/ucsd-hz28e1.png	(from https://www.classcentral.com/subject/ai)
06:36:41	233375/233375	---M--	200	added ('OK')	image/jpeg	etag:%22cd9581508048ad94b63d227d02b33009%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a0ee397ae2bb.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a0ee397ae2bb.jpg	(from https://www.classcentral.com/subject/ai)
06:36:43	10768/10768	---M--	200	added ('OK')	image/jpeg	etag:%2201136c49d4f01ec792c6dd0d5adbde51%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ff9d8a0859a8.jpeg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ff9d8a0859a8.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:43	826268/826268	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2004:36:43%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures?page=2	/home/mm/websites/class_central3/www.classcentral.com/subject/algorithms-and-data-structures4658.html	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:44	58555/58555	---M--	200	added ('OK')	image/jpeg	etag:%22b0b306b70d8df91c7ef421120b6c3e1b%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5b54bf551950.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/5b54bf551950.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:45	28791/28791	---M--	200	added ('OK')	image/jpeg	etag:%22bdfd71483fe1512406ba99c06cc7c610%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/766f9ced4951.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/766f9ced4951.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:46	18491/18491	---M--	200	added ('OK')	image/jpeg	etag:%22e170c356bce9eeb89dbb1a46f3d25bb4%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2b2244ee0ee1.jpeg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2b2244ee0ee1.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:47	256/256	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Mar%202023%2002:34:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fgatech-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=b355422f27fc63728bfbb8b65edb7193	/home/mm/websites/class_central3/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/gatech-hza4d2.png	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:48	21718/21718	---M--	200	added ('OK')	image/png	etag:%2209bfa140e5a9361085992ac39a10f026%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0d1c1b0235fc.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0d1c1b0235fc.png	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:49	67665/67665	---M--	200	added ('OK')	application/octet-stream	etag:%2238b02f11658411039f53c44235b84e4b%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/35bcbdb482fb.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/35bcbdb482fb.png	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:50	59025/59025	---M--	200	added ('OK')	image/jpeg	etag:%225e6523342a15113828b21ca0f24ddf1c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/89047de18888.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/89047de18888.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:51	9788/9788	---M--	200	added ('OK')	image/jpeg	etag:%2230f89d0e0a3b69bbaf83fb7007d740cd%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6eef85f8ae95.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6eef85f8ae95.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:52	10121/10121	---M--	200	added ('OK')	image/png	etag:%22625c34ca-2789%22	https://www.classcentral.com/report/wp-content/uploads/2022/04/algorithms-and-data-structures-banner.png	/home/mm/websites/class_central3/www.classcentral.com/report/wp-content/uploads/2022/04/algorithms-and-data-structures-banner.png	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:53	19405/19405	---M--	200	added ('OK')	image/jpeg	etag:%22006ceed0285b6f74418d9d61fcc6e701%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/db83c67bd81f.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/db83c67bd81f.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:54	16335/16335	---M--	200	added ('OK')	image/jpeg	etag:%22942a104f6729d28b1ae5d5075dd38cd6%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d7855fb7dbf7.jpeg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d7855fb7dbf7.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:55	5911/5911	---M--	200	added ('OK')	image/png	etag:%224720ec9fa9176ead4d783e582ba1cf24%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/96b800e98632.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/96b800e98632.png	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:56	79962/79962	---M--	200	added ('OK')	image/png	etag:%226ef3fb69016a244776915dc32323ecff%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6e23f2562884.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6e23f2562884.png	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:57	32518/32518	---M--	200	added ('OK')	image/jpeg	etag:%22595b3b80260ed9a43a2ef03a01694dfe%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/49e2b83253b2.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/49e2b83253b2.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:58	7058/7058	---M--	200	added ('OK')	image/png	etag:%22d8c4571cb34c5c4419d25458ebfd2e12%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/16abbd1b4935.png	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/16abbd1b4935.png	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
06:36:59	29432/29432	---M--	200	added ('OK')	image/jpeg	etag:%221e9508785f757a2f030952add07d2acd%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9c3f0d9e36e4.jpg	/home/mm/websites/class_central3/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9c3f0d9e36e4.jpg	(from https://www.classcentral.com/subject/algorithms-and-data-structures)
